state,district,year,season,previous_season,soil_type,temperature,humidity,rainfall,previous_crop,recommended_crop,source
Maharashtra,Akola,2019,Rabi,Kharif,Black,19.8,52.1,57.1,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Rabi,Kharif,Black,21.1,51.4,65.2,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Rabi,Kharif,Black,20.7,52.6,66.5,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Rabi,Kharif,Black,20.9,52.6,54.9,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Kharif,Rabi,Black,29.0,81.4,1461.3,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Kharif,Rabi,Black,27.9,79.9,1350.3,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Kharif,Rabi,Black,27.8,83.6,723.7,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Kharif,Rabi,Black,28.0,80.9,1029.9,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Kharif,Rabi,Black,27.6,80.6,1216.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Summer,Rabi,Black,35.1,35.8,53.7,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Summer,Rabi,Black,36.8,37.0,51.9,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2019,Summer,Rabi,Black,37.7,39.7,41.2,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Rabi,Kharif,Black,22.1,54.1,67.4,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Rabi,Kharif,Black,21.5,53.2,44.8,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Rabi,Kharif,Black,23.3,51.1,50.1,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Rabi,Kharif,Black,21.2,50.2,46.8,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Rabi,Kharif,Black,21.0,48.2,46.4,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Rabi,Kharif,Black,23.2,54.0,59.8,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Kharif,Rabi,Black,29.4,86.6,848.8,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Kharif,Rabi,Black,27.5,80.0,1074.5,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Kharif,Rabi,Black,28.2,80.9,1194.0,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Kharif,Rabi,Black,28.5,80.2,778.7,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Kharif,Rabi,Black,27.7,80.6,1113.1,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Summer,Rabi,Black,35.8,33.8,34.9,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Summer,Rabi,Black,36.8,32.3,36.7,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2020,Summer,Rabi,Black,35.7,34.6,36.6,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Rabi,Kharif,Black,21.2,49.8,67.4,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Rabi,Kharif,Black,21.9,52.4,79.1,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Rabi,Kharif,Black,21.6,54.5,65.0,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Rabi,Kharif,Black,21.8,49.8,59.4,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Rabi,Kharif,Black,21.6,52.9,68.6,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Rabi,Kharif,Black,22.2,48.1,54.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Kharif,Rabi,Black,28.4,80.2,2113.3,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Kharif,Rabi,Black,28.7,81.8,1294.2,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Kharif,Rabi,Black,27.9,82.1,1426.2,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Kharif,Rabi,Black,27.9,81.3,1685.5,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Kharif,Rabi,Black,29.4,82.6,1120.5,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Summer,Rabi,Black,37.3,38.9,61.5,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Summer,Rabi,Black,37.5,38.6,51.4,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2021,Summer,Rabi,Black,37.4,33.3,53.2,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Rabi,Kharif,Black,19.9,52.3,64.4,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Rabi,Kharif,Black,21.2,50.8,83.9,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Rabi,Kharif,Black,19.5,55.4,59.0,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Rabi,Kharif,Black,19.1,52.7,64.1,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Rabi,Kharif,Black,19.7,47.4,66.6,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Rabi,Kharif,Black,21.5,53.6,67.2,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Kharif,Rabi,Black,28.0,81.9,1152.3,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Kharif,Rabi,Black,26.5,81.5,1431.5,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Kharif,Rabi,Black,28.3,83.9,1600.0,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Kharif,Rabi,Black,27.4,78.5,1557.5,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Kharif,Rabi,Black,28.1,76.0,1283.2,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Summer,Rabi,Black,35.5,35.3,46.9,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Summer,Rabi,Black,36.1,34.5,52.1,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2022,Summer,Rabi,Black,35.4,33.4,44.7,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Rabi,Kharif,Black,20.7,56.2,57.3,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Rabi,Kharif,Black,22.7,50.2,41.8,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Rabi,Kharif,Black,21.7,52.7,60.4,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Rabi,Kharif,Black,20.8,51.9,55.5,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Rabi,Kharif,Black,21.1,54.3,61.8,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Rabi,Kharif,Black,21.9,51.4,57.0,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Kharif,Rabi,Black,27.4,81.1,663.8,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Kharif,Rabi,Black,27.9,81.8,1434.5,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Kharif,Rabi,Black,28.1,82.9,890.2,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Kharif,Rabi,Black,28.3,77.8,1083.0,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Kharif,Rabi,Black,28.2,85.2,1396.3,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Summer,Rabi,Black,36.9,35.0,42.9,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Summer,Rabi,Black,36.3,36.1,38.1,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2023,Summer,Rabi,Black,37.4,34.0,54.1,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Rabi,Kharif,Black,19.5,49.6,46.7,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Rabi,Kharif,Black,19.1,58.7,70.0,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Rabi,Kharif,Black,21.7,54.3,57.0,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Rabi,Kharif,Black,19.7,53.6,68.3,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Rabi,Kharif,Black,19.5,47.8,95.8,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Rabi,Kharif,Black,19.9,51.1,65.2,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Kharif,Rabi,Black,26.8,82.3,1683.3,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Kharif,Rabi,Black,26.9,79.1,1376.7,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Kharif,Rabi,Black,26.6,85.6,1658.7,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Kharif,Rabi,Black,27.1,78.8,1151.5,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Kharif,Rabi,Black,27.0,82.8,1331.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Summer,Rabi,Black,35.0,33.5,51.1,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Summer,Rabi,Black,33.1,32.2,46.5,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Akola,2024,Summer,Rabi,Black,36.7,33.0,52.7,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Rabi,Kharif,Black,22.9,51.8,54.9,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Rabi,Kharif,Black,21.2,51.3,55.2,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Rabi,Kharif,Black,22.3,53.2,64.3,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Rabi,Kharif,Black,22.9,57.1,60.2,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Rabi,Kharif,Black,22.7,51.0,69.6,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Rabi,Kharif,Black,22.7,54.8,59.9,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Kharif,Rabi,Black,28.2,78.5,1291.6,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Kharif,Rabi,Black,30.0,81.2,1452.4,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Kharif,Rabi,Black,29.5,81.3,1556.0,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Kharif,Rabi,Black,26.5,78.9,1120.9,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Kharif,Rabi,Black,28.1,82.8,1355.9,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Summer,Rabi,Black,37.7,36.5,40.5,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Summer,Rabi,Black,36.1,36.0,42.8,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2012,Summer,Rabi,Black,35.7,37.4,57.1,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Rabi,Kharif,Black,21.7,55.8,61.7,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Rabi,Kharif,Black,22.1,52.8,77.6,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Rabi,Kharif,Black,21.3,55.6,70.5,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Rabi,Kharif,Black,19.8,56.0,58.5,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Rabi,Kharif,Black,22.2,51.8,80.3,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Rabi,Kharif,Black,22.1,53.2,73.5,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Kharif,Rabi,Black,28.5,77.0,1528.0,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Kharif,Rabi,Black,27.2,82.4,1244.0,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Kharif,Rabi,Black,27.2,86.0,1742.2,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Kharif,Rabi,Black,28.1,82.5,1445.5,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Kharif,Rabi,Black,28.6,80.3,1725.2,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Summer,Rabi,Black,36.4,34.0,54.8,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Summer,Rabi,Black,36.0,35.8,50.2,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2013,Summer,Rabi,Black,37.1,38.0,48.7,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Rabi,Kharif,Black,20.9,53.3,61.3,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Rabi,Kharif,Black,22.2,50.3,48.6,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Rabi,Kharif,Black,21.0,49.3,61.4,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Rabi,Kharif,Black,20.3,58.4,67.6,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Rabi,Kharif,Black,21.3,54.4,42.7,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Rabi,Kharif,Black,23.5,50.4,55.6,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Kharif,Rabi,Black,26.8,83.2,1038.5,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Kharif,Rabi,Black,28.4,80.6,1043.9,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Kharif,Rabi,Black,27.6,82.6,1005.8,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Kharif,Rabi,Black,27.7,83.7,1731.3,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Kharif,Rabi,Black,28.7,79.7,1176.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Summer,Rabi,Black,36.8,34.1,51.4,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Summer,Rabi,Black,37.0,37.3,43.1,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2014,Summer,Rabi,Black,38.1,34.6,38.7,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Rabi,Kharif,Black,19.3,50.3,99.8,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Rabi,Kharif,Black,21.5,56.1,68.9,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Rabi,Kharif,Black,22.0,53.0,83.2,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Rabi,Kharif,Black,20.1,51.9,69.8,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Rabi,Kharif,Black,19.7,53.7,76.5,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Rabi,Kharif,Black,19.9,56.2,40.2,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Kharif,Rabi,Black,27.3,83.8,1870.0,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Kharif,Rabi,Black,26.9,82.5,1831.5,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Kharif,Rabi,Black,28.1,81.2,1659.4,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Kharif,Rabi,Black,28.2,76.7,1430.4,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Kharif,Rabi,Black,28.1,84.7,1720.6,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Summer,Rabi,Black,35.0,32.8,52.9,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Summer,Rabi,Black,37.0,33.4,58.9,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2015,Summer,Rabi,Black,34.7,37.1,53.3,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Rabi,Kharif,Black,18.6,52.0,45.5,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Rabi,Kharif,Black,21.8,46.3,50.0,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Rabi,Kharif,Black,20.0,51.0,47.4,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Rabi,Kharif,Black,19.1,49.3,54.4,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Rabi,Kharif,Black,21.7,52.2,66.9,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Rabi,Kharif,Black,20.4,55.1,33.0,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Kharif,Rabi,Black,26.7,85.3,1143.0,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Kharif,Rabi,Black,28.4,85.7,1162.2,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Kharif,Rabi,Black,26.6,79.5,1132.1,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Kharif,Rabi,Black,26.0,83.1,977.1,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Kharif,Rabi,Black,27.5,83.6,938.7,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Summer,Rabi,Black,37.0,36.3,50.6,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Summer,Rabi,Black,34.7,36.6,53.1,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2016,Summer,Rabi,Black,35.4,40.0,45.8,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Rabi,Kharif,Black,21.7,47.4,69.0,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Rabi,Kharif,Black,20.5,49.7,82.5,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Rabi,Kharif,Black,21.0,49.2,61.8,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Rabi,Kharif,Black,20.0,55.9,58.5,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Rabi,Kharif,Black,21.6,55.7,60.5,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Rabi,Kharif,Black,21.6,49.2,89.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Kharif,Rabi,Black,28.9,81.5,1271.5,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Kharif,Rabi,Black,28.1,81.2,1859.5,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Kharif,Rabi,Black,27.2,82.3,1434.2,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Kharif,Rabi,Black,28.1,81.7,1413.1,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Kharif,Rabi,Black,28.9,83.5,1528.5,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Summer,Rabi,Black,33.6,35.7,39.3,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Summer,Rabi,Black,37.3,38.7,45.0,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2017,Summer,Rabi,Black,36.4,33.5,62.0,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Rabi,Kharif,Black,22.4,52.7,58.8,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Rabi,Kharif,Black,22.8,47.2,58.9,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Rabi,Kharif,Black,22.0,54.0,56.5,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Rabi,Kharif,Black,21.1,52.0,48.7,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Rabi,Kharif,Black,20.3,54.0,63.2,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Rabi,Kharif,Black,22.4,55.6,52.4,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Kharif,Rabi,Black,27.9,81.8,1212.7,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Kharif,Rabi,Black,28.4,81.8,1162.0,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Kharif,Rabi,Black,27.6,80.9,1061.3,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Kharif,Rabi,Black,29.2,80.4,1492.8,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Kharif,Rabi,Black,30.3,83.7,981.8,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Summer,Rabi,Black,39.0,38.9,46.7,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Summer,Rabi,Black,38.9,33.6,33.5,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2018,Summer,Rabi,Black,36.8,39.3,36.1,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Rabi,Kharif,Black,20.6,50.8,58.1,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Rabi,Kharif,Black,20.5,48.1,59.4,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Rabi,Kharif,Black,22.0,54.4,50.5,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Rabi,Kharif,Black,19.9,51.2,71.0,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Rabi,Kharif,Black,21.6,53.9,65.2,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Rabi,Kharif,Black,21.4,52.3,63.2,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Kharif,Rabi,Black,27.6,78.5,1402.1,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Kharif,Rabi,Black,29.0,79.2,1420.9,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Kharif,Rabi,Black,29.4,82.0,1109.7,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Kharif,Rabi,Black,28.1,80.6,1147.9,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Kharif,Rabi,Black,28.4,78.0,991.0,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Summer,Rabi,Black,36.5,34.9,48.4,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Summer,Rabi,Black,38.4,35.3,50.1,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2019,Summer,Rabi,Black,35.5,36.9,42.4,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Rabi,Kharif,Black,21.8,48.4,38.1,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Rabi,Kharif,Black,20.7,53.3,59.3,cotton,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Rabi,Kharif,Black,22.0,53.2,53.1,soybean,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Rabi,Kharif,Black,18.9,51.3,66.9,soybean,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Rabi,Kharif,Black,20.6,52.1,61.7,pigeonpea,wheat,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Rabi,Kharif,Black,20.0,53.7,72.2,jowar,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Kharif,Rabi,Black,27.8,79.2,1263.1,chickpea,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Kharif,Rabi,Black,26.2,82.8,1362.4,wheat,cotton,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Kharif,Rabi,Black,29.3,81.5,1354.0,wheat,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Kharif,Rabi,Black,27.2,81.1,984.0,chickpea,soybean,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Kharif,Rabi,Black,27.8,81.2,1333.1,wheat,jowar,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Summer,Rabi,Black,35.8,35.2,44.1,wheat,groundnut,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Summer,Rabi,Black,36.1,35.2,46.7,chickpea,moong,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2020,Summer,Rabi,Black,37.2,34.7,44.0,wheat,sesame,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2021,Rabi,Kharif,Black,20.3,57.6,48.6,cotton,chickpea,DES_ICAR_IMD_MultiSource
Maharashtra,Amravati,2021,Rabi,Kharif,Black,20.3,50.9,54.2,cotton,wheat,DES_ICAR_IMD_MultiSource
